site;year;month;day;hour;minute;second;value
BRW;2010;6;10;23;16;0;397.580
BRW;2010;6;10;23;23;0;397.350
BRW;2010;6;18;19;3;0;393.040
BRW;2010;6;18;19;6;0;392.960
BRW;2010;6;25;21;7;0;392.200
BRW;2010;6;25;21;10;0;392.140
BRW;2010;7;2;18;13;0;387.060
BRW;2010;7;2;18;20;0;386.900
BRW;2010;7;9;19;10;0;382.230
BRW;2010;7;9;19;13;0;382.200
BRW;2010;7;16;20;9;0;386.570
BRW;2010;7;16;20;11;0;386.220
BRW;2010;7;23;19;11;0;382.830
BRW;2010;7;23;19;13;0;383.090
BRW;2010;7;30;20;4;0;376.390
BRW;2010;7;30;20;6;0;376.960
BRW;2010;8;6;19;9;0;381.250
BRW;2010;8;6;19;11;0;379.820
BRW;2010;8;13;20;9;0;376.850
BRW;2010;8;13;20;11;0;378.030
BRW;2010;8;20;19;18;0;378.520
BRW;2010;8;20;19;22;0;377.600
BRW;2010;8;27;19;14;0;380.840
BRW;2010;8;27;19;16;0;379.970
BRW;2010;9;3;19;8;0;380.620
BRW;2010;9;3;19;10;0;380.730
BRW;2010;9;10;20;16;0;382.320
BRW;2010;9;10;20;18;0;382.510
BRW;2010;9;16;23;7;0;385.570
BRW;2010;9;16;23;9;0;385.650
BRW;2010;9;24;22;11;0;384.940
BRW;2010;9;24;22;13;0;384.870
BRW;2010;10;1;18;10;0;385.860
BRW;2010;10;1;18;11;0;385.820
BRW;2010;10;8;18;6;0;387.310
BRW;2010;10;8;18;8;0;386.130
BRW;2010;10;15;18;11;0;388.160
BRW;2010;10;15;18;13;0;387.920
BRW;2010;10;22;18;8;0;389.150
BRW;2010;10;22;18;9;0;389.050
BRW;2010;10;29;19;12;0;390.190
BRW;2010;10;29;19;14;0;390.340
BRW;2010;11;5;19;13;0;391.700
BRW;2010;11;5;19;16;0;391.630
BRW;2010;11;12;23;10;0;392.030
BRW;2010;11;12;23;14;0;391.950
BRW;2010;11;19;20;14;0;394.430
BRW;2010;11;19;20;16;0;394.630
BRW;2010;11;26;23;57;0;393.820
BRW;2010;11;27;0;5;0;394.170
BRW;2010;12;3;22;8;0;396.330
BRW;2010;12;3;22;10;0;396.240
BRW;2010;12;10;22;10;0;395.980
BRW;2010;12;10;22;13;0;395.930
BRW;2010;12;17;21;14;0;398.640
BRW;2010;12;17;21;17;0;398.620
BRW;2010;12;22;20;10;0;398.180
BRW;2010;12;22;20;16;0;398.100
BRW;2010;12;30;20;11;0;398.360
BRW;2010;12;30;20;15;0;398.280
BRW;2011;1;7;21;14;0;397.420
BRW;2011;1;7;21;21;0;397.370
BRW;2011;1;14;21;6;0;398.770
BRW;2011;1;14;21;13;0;399.120
BRW;2011;1;21;21;9;0;403.210
BRW;2011;1;21;21;11;0;403.330
BRW;2011;1;28;20;9;0;397.290
BRW;2011;1;28;20;10;0;397.330
BRW;2011;2;4;19;19;0;401.180
BRW;2011;2;4;19;21;0;397.320
BRW;2011;2;11;20;10;0;396.250
BRW;2011;2;11;20;12;0;396.220
BRW;2011;2;21;19;7;0;399.070
BRW;2011;2;21;19;9;0;397.600
BRW;2011;2;28;21;12;0;397.560
BRW;2011;2;28;21;13;0;397.460
BRW;2011;3;4;19;18;0;399.810
BRW;2011;3;4;19;26;0;399.120
BRW;2011;3;10;20;12;0;397.510
BRW;2011;3;10;20;15;0;398.740
BRW;2011;3;18;18;11;0;397.910
BRW;2011;3;18;18;14;0;397.250
BRW;2011;3;24;19;7;0;397.980
BRW;2011;3;24;19;10;0;398.090
BRW;2011;4;1;19;7;0;400.050
BRW;2011;4;1;19;8;0;400.240
BRW;2011;4;7;20;3;0;398.860
BRW;2011;4;7;20;5;0;399.100
BRW;2011;4;15;0;9;0;398.780
BRW;2011;4;15;1;5;0;398.820
BRW;2011;4;21;22;8;0;398.700
BRW;2011;4;21;22;12;0;398.740
BRW;2011;4;26;18;7;0;399.770
BRW;2011;4;26;18;8;0;399.470
BRW;2011;5;5;18;14;0;398.880
BRW;2011;5;5;18;18;0;399.070
BRW;2011;5;10;20;17;0;398.770
BRW;2011;5;10;21;5;0;398.930
BRW;2011;5;18;19;14;0;336.510
BRW;2011;5;18;19;17;0;399.580
BRW;2011;5;25;18;10;0;397.800
BRW;2011;5;25;18;12;0;397.440
BRW;2011;5;31;20;11;0;397.920
BRW;2011;5;31;20;16;0;397.920
BRW;2011;6;6;19;10;0;397.060
BRW;2011;6;6;19;12;0;397.030
BRW;2011;6;13;19;6;0;394.850
BRW;2011;6;13;19;8;0;394.870
BRW;2011;6;20;20;10;0;393.500
BRW;2011;6;20;20;14;0;393.720
BRW;2011;6;27;19;7;0;392.870
BRW;2011;6;27;19;12;0;392.810
BRW;2011;7;8;17;15;0;388.750
BRW;2011;7;8;17;17;0;388.920
BRW;2011;7;13;22;0;0;387.490
BRW;2011;7;13;22;6;0;387.800
BRW;2011;7;24;5;14;0;381.380
BRW;2011;7;24;5;16;0;381.150
BRW;2011;7;26;23;12;0;381.980
BRW;2011;7;26;23;14;0;382.280
BRW;2011;8;1;19;10;0;382.420
BRW;2011;8;1;19;17;0;379.760
BRW;2011;8;10;0;10;0;379.440
BRW;2011;8;10;0;14;0;378.250
BRW;2011;8;15;19;10;0;380.250
BRW;2011;8;15;19;12;0;379.740
BRW;2011;8;23;23;5;0;379.440
BRW;2011;8;23;23;10;0;379.800
BRW;2011;8;30;18;11;0;382.970
BRW;2011;8;30;18;16;0;382.910
BRW;2011;9;10;0;7;0;382.440
BRW;2011;9;10;0;8;0;382.460
BRW;2011;9;13;18;8;0;387.140
BRW;2011;9;13;18;10;0;387.560
BRW;2011;9;19;18;8;0;385.390
BRW;2011;9;19;18;11;0;385.310
BRW;2011;9;26;23;6;0;384.970
BRW;2011;9;26;23;8;0;384.950
BRW;2011;10;4;19;6;0;387.700
BRW;2011;10;4;19;8;0;387.500
BRW;2011;10;13;19;6;0;389.110
BRW;2011;10;13;19;9;0;389.120
BRW;2011;10;17;21;16;0;390.600
BRW;2011;10;17;21;19;0;390.750
BRW;2011;10;26;20;14;0;390.670
BRW;2011;10;26;20;17;0;390.730
BRW;2011;11;4;19;10;0;392.710
BRW;2011;11;4;19;18;0;392.990
BRW;2011;11;8;0;16;0;393.090
BRW;2011;11;8;0;18;0;392.460
BRW;2011;11;18;20;8;0;403.080
BRW;2011;11;18;20;14;0;402.800
BRW;2011;11;23;0;15;0;399.240
BRW;2011;11;23;0;33;0;404.160
BRW;2011;11;28;20;8;0;397.700
BRW;2011;11;28;20;18;0;397.420
BRW;2011;12;7;19;11;0;396.870
BRW;2011;12;7;19;17;0;396.900
BRW;2011;12;13;21;36;0;396.260
BRW;2011;12;13;21;42;0;396.320
BRW;2011;12;20;0;12;0;398.720
BRW;2011;12;20;0;15;0;398.840
BRW;2011;12;27;19;9;0;398.060
BRW;2011;12;27;19;13;0;398.080
BRW;2012;1;3;19;10;0;398.740
BRW;2012;1;3;19;19;0;398.590
BRW;2012;1;11;19;8;0;399.450
BRW;2012;1;11;19;10;0;399.320
BRW;2012;1;20;20;15;0;398.440
BRW;2012;1;20;20;18;0;398.420
BRW;2012;1;24;20;19;0;400.430
BRW;2012;1;31;21;10;0;399.280
BRW;2012;1;31;21;11;0;399.700
BRW;2012;2;6;23;15;0;400.190
BRW;2012;2;6;23;18;0;400.380
BRW;2012;2;13;21;18;0;398.510
BRW;2012;2;13;21;21;0;398.370
BRW;2012;2;21;23;15;0;398.460
BRW;2012;2;21;23;19;0;398.510
BRW;2012;3;1;21;13;0;399.260
BRW;2012;3;1;21;15;0;399.420
BRW;2012;3;9;22;18;0;398.880
BRW;2012;3;9;22;19;0;399.040
BRW;2012;3;12;20;10;0;399.720
BRW;2012;3;12;20;12;0;399.650
BRW;2012;3;21;18;9;0;399.800
BRW;2012;3;21;18;9;0;399.960
BRW;2012;3;21;18;16;0;399.810
BRW;2012;3;26;12;34;56;399.280
BRW;2012;3;26;19;16;0;398.580
BRW;2012;4;2;22;15;0;399.720
BRW;2012;4;2;22;17;0;399.480
BRW;2012;4;9;19;13;0;400.070
BRW;2012;4;9;19;15;0;400.000
BRW;2012;4;17;18;10;0;401.030
BRW;2012;4;17;18;11;0;400.890
BRW;2012;4;23;19;12;0;400.370
BRW;2012;4;23;19;12;0;400.450
BRW;2012;5;2;18;15;0;400.710
BRW;2012;5;2;18;15;0;400.900
BRW;2012;5;7;19;16;0;400.700
BRW;2012;5;7;19;18;0;400.860
BRW;2012;5;18;19;13;0;402.010
BRW;2012;5;18;19;15;0;402.190
BRW;2012;5;21;20;9;0;400.930
BRW;2012;5;21;20;11;0;401.290
BRW;2012;5;28;19;16;0;400.560
BRW;2012;5;28;19;19;0;400.670
BRW;2012;6;4;19;8;0;399.110
BRW;2012;6;4;19;12;0;399.120
BRW;2012;6;11;19;15;0;398.150
BRW;2012;6;11;19;16;0;397.890
BRW;2012;6;18;18;15;0;399.070
BRW;2012;6;18;18;17;0;398.510
BRW;2012;6;27;22;17;0;392.900
BRW;2012;6;27;22;20;0;393.160
BRW;2012;7;3;0;8;0;392.230
BRW;2012;7;3;0;11;0;391.880
BRW;2012;7;9;19;18;0;390.320
BRW;2012;7;9;19;19;0;389.940
BRW;2012;7;20;0;12;0;386.980
BRW;2012;7;20;0;12;0;387.000
BRW;2012;7;25;19;20;0;381.030
BRW;2012;7;25;19;21;0;380.340
BRW;2012;8;1;18;10;0;382.400
BRW;2012;8;1;18;12;0;381.310
BRW;2012;8;10;19;6;0;381.700
BRW;2012;8;10;19;9;0;381.000
BRW;2012;8;13;19;10;0;380.390
BRW;2012;8;13;19;12;0;381.660
BRW;2012;8;23;20;21;0;389.500
BRW;2012;8;23;20;22;0;388.620
BRW;2012;8;30;22;9;0;383.100
BRW;2012;8;30;22;11;0;383.000
BRW;2012;9;3;19;10;0;382.750
BRW;2012;9;3;19;10;0;382.900
BRW;2012;9;10;23;10;0;383.360
BRW;2012;9;10;23;15;0;383.380
BRW;2012;9;20;20;4;0;388.880
BRW;2012;9;20;20;4;0;388.960
BRW;2012;9;28;19;9;0;390.590
BRW;2012;9;28;19;10;0;390.490
BRW;2012;10;4;18;11;0;392.930
BRW;2012;10;4;18;11;0;393.060
BRW;2012;10;12;19;5;0;388.760
BRW;2012;10;12;19;5;0;388.900
BRW;2012;10;19;19;11;0;392.680
BRW;2012;10;19;19;11;0;394.330
BRW;2012;10;26;18;9;0;395.410
BRW;2012;10;26;18;10;0;395.700
BRW;2012;10;31;19;9;0;393.830
BRW;2012;10;31;19;9;0;393.830
BRW;2012;11;9;19;8;0;398.960
BRW;2012;11;9;19;9;0;399.330
BRW;2012;11;16;19;7;0;398.360
BRW;2012;11;16;19;9;0;398.390
BRW;2012;11;22;20;1;0;398.620
BRW;2012;11;22;20;2;0;398.450
BRW;2012;11;26;20;28;0;398.720
BRW;2012;11;26;20;31;0;398.750
BRW;2012;12;5;19;8;0;398.380
BRW;2012;12;5;19;9;0;397.930
BRW;2012;12;10;23;8;0;399.910
BRW;2012;12;10;23;9;0;399.340
BRW;2012;12;17;19;15;0;401.340
BRW;2012;12;17;19;16;0;400.220
BRW;2012;12;26;19;3;0;399.590
BRW;2012;12;26;19;4;0;399.570
BRW;2012;12;31;19;13;0;400.180
BRW;2012;12;31;19;13;0;400.250
BRW;2013;1;7;20;5;0;399.240
BRW;2013;1;7;20;6;0;399.270
BRW;2013;1;16;1;15;0;400.390
BRW;2013;1;16;1;15;0;400.290
BRW;2013;1;22;20;9;0;405.350
BRW;2013;1;22;20;9;0;405.280
BRW;2013;1;30;20;3;0;400.330
BRW;2013;1;30;20;6;0;400.350
BRW;2013;2;8;21;1;0;402.540
BRW;2013;2;8;21;4;0;402.600
BRW;2013;2;11;21;10;0;404.490
BRW;2013;2;11;21;12;0;404.480
BRW;2013;2;20;20;12;0;401.250
BRW;2013;2;20;20;14;0;401.220
BRW;2013;2;25;21;8;0;401.760
BRW;2013;2;25;21;10;0;402.090
BRW;2013;3;5;1;14;0;402.810
BRW;2013;3;5;1;16;0;402.680
BRW;2013;3;13;23;8;0;405.540
BRW;2013;3;13;23;9;0;405.520
BRW;2013;3;20;23;21;0;403.290
BRW;2013;3;20;23;23;0;403.100
BRW;2013;3;25;23;11;0;402.130
BRW;2013;3;25;23;13;0;401.930
BRW;2013;4;1;18;4;0;402.120
BRW;2013;4;1;18;5;0;402.120
BRW;2013;4;12;22;6;0;402.950
BRW;2013;4;12;22;9;0;402.570
BRW;2013;4;16;2;8;0;402.770
BRW;2013;4;16;2;9;0;402.610
BRW;2013;4;26;18;8;0;402.760
BRW;2013;4;26;18;9;0;402.720
BRW;2013;4;30;19;11;0;402.820
BRW;2013;4;30;19;13;0;402.550
BRW;2013;5;9;22;13;0;403.230
BRW;2013;5;9;22;14;0;402.960
BRW;2013;5;16;19;8;0;404.140
BRW;2013;5;16;19;11;0;404.440
BRW;2013;5;20;19;15;0;403.420
BRW;2013;5;20;19;16;0;403.640
BRW;2013;5;28;19;12;0;402.720
BRW;2013;5;28;19;14;0;402.700
BRW;2013;6;3;20;18;0;402.970
BRW;2013;6;3;20;20;0;403.100
BRW;2013;6;13;22;21;0;400.340
BRW;2013;6;13;22;23;0;400.410
BRW;2013;6;17;19;14;0;400.850
BRW;2013;6;17;19;16;0;400.220
BRW;2013;6;24;23;18;0;400.100
BRW;2013;6;24;23;20;0;400.020
BRW;2013;7;2;19;17;0;392.550
BRW;2013;7;8;18;14;0;389.960
BRW;2013;7;8;18;15;0;389.430
BRW;2013;7;16;23;5;0;392.240
BRW;2013;7;16;23;8;0;391.700
BRW;2013;7;26;19;20;0;388.950
BRW;2013;7;26;19;23;0;387.930
BRW;2013;8;1;0;2;0;388.340
BRW;2013;8;1;0;4;0;388.080
BRW;2013;8;6;18;19;0;389.190
BRW;2013;8;6;18;23;0;389.420
BRW;2013;8;12;18;20;0;390.040
BRW;2013;8;12;18;22;0;390.180
BRW;2013;8;19;21;20;0;387.520
BRW;2013;8;19;21;21;0;388.100
BRW;2013;8;26;18;17;0;386.840
BRW;2013;8;26;18;19;0;386.550
BRW;2013;9;4;0;13;0;387.750
BRW;2013;9;4;0;19;0;387.830
BRW;2013;9;9;23;15;0;388.420
BRW;2013;9;9;23;17;0;388.410
BRW;2013;9;16;18;18;0;388.040
BRW;2013;9;16;18;20;0;388.400
BRW;2013;9;27;18;13;0;391.250
BRW;2013;9;27;18;15;0;391.520
BRW;2013;10;1;18;7;0;389.730
BRW;2013;10;1;18;7;0;389.980
BRW;2013;10;7;18;13;0;396.670
BRW;2013;10;7;18;14;0;396.920
BRW;2013;10;16;19;5;0;394.460
BRW;2013;10;16;19;6;0;394.120
BRW;2013;10;25;0;8;0;398.740
BRW;2013;10;25;0;9;0;398.540
BRW;2013;10;30;18;12;0;397.780
BRW;2013;10;30;18;13;0;397.890
BRW;2013;11;7;19;4;0;398.670
BRW;2013;11;7;19;4;0;399.170
BRW;2013;11;15;20;7;0;398.890
BRW;2013;11;15;20;8;0;398.630
BRW;2013;11;22;19;10;0;399.890
BRW;2013;11;22;19;13;0;399.970
BRW;2013;11;25;20;16;0;400.280
BRW;2013;11;25;20;17;0;400.520
BRW;2013;12;2;19;11;0;402.270
BRW;2013;12;2;19;13;0;401.470
BRW;2013;12;11;19;0;0;404.900
BRW;2013;12;11;19;3;0;404.420
BRW;2013;12;20;20;5;0;402.240
BRW;2013;12;20;20;5;0;402.070
BRW;2013;12;27;20;15;0;407.180
BRW;2013;12;27;20;17;0;406.290
BRW;2013;12;30;22;14;0;404.140
BRW;2013;12;30;22;15;0;404.220
BRW;2014;1;6;20;7;0;401.750
BRW;2014;1;6;20;8;0;401.630
BRW;2014;1;17;20;4;0;402.150
BRW;2014;1;17;20;5;0;402.310
BRW;2014;1;20;20;15;0;402.210
BRW;2014;1;20;20;16;0;402.290
BRW;2014;1;27;20;9;0;404.210
BRW;2014;1;27;20;10;0;404.260
BRW;2014;2;4;0;13;0;404.800
BRW;2014;2;4;0;14;0;405.170
BRW;2014;2;12;23;7;0;406.780
BRW;2014;2;12;23;7;0;406.800
BRW;2014;2;21;20;17;0;405.840
BRW;2014;2;21;20;18;0;405.740
BRW;2014;2;24;20;13;0;405.680
BRW;2014;3;7;19;3;0;403.690
BRW;2014;3;7;19;6;0;403.720
BRW;2014;3;11;18;9;0;405.730
BRW;2014;3;11;18;10;0;405.800
BRW;2014;3;17;19;13;0;405.300
BRW;2014;3;17;19;15;0;405.450
BRW;2014;3;26;0;12;0;405.540
BRW;2014;3;26;0;14;0;405.280
BRW;2014;3;31;18;15;0;404.300
BRW;2014;3;31;18;17;0;404.350
BRW;2014;4;11;19;11;0;406.500
BRW;2014;4;11;19;12;0;406.550
BRW;2014;4;18;21;3;0;405.460
BRW;2014;4;18;21;4;0;405.490
BRW;2014;4;21;19;9;0;405.110
BRW;2014;4;21;19;10;0;405.270
BRW;2014;4;28;18;6;0;405.050
BRW;2014;4;28;18;8;0;405.170
BRW;2014;5;9;18;3;0;406.420
BRW;2014;5;9;18;5;0;406.290
BRW;2014;5;16;18;3;0;405.970
BRW;2014;5;16;18;8;0;405.950
BRW;2014;5;23;22;0;0;405.190
BRW;2014;5;23;22;2;0;405.230
BRW;2014;5;27;18;1;0;405.030
BRW;2014;5;27;18;2;0;405.020
BRW;2014;6;2;18;13;0;404.800
BRW;2014;6;2;18;14;0;404.750
BRW;2014;6;9;19;9;0;404.100
BRW;2014;6;9;19;9;0;404.140
BRW;2014;6;16;19;1;0;404.330
BRW;2014;6;16;19;2;0;404.300
BRW;2014;6;25;22;3;0;401.780
BRW;2014;6;25;22;5;0;401.710
BRW;2014;6;30;18;5;0;399.230
BRW;2014;6;30;18;6;0;399.310
BRW;2014;7;7;18;11;0;396.120
BRW;2014;7;7;18;11;0;396.280
BRW;2014;7;16;3;12;0;396.060
BRW;2014;7;16;3;13;0;395.970
BRW;2014;7;23;18;6;0;393.020
BRW;2014;7;23;18;7;0;392.770
BRW;2014;7;28;18;4;0;394.010
BRW;2014;7;28;18;6;0;393.500
BRW;2014;8;4;18;6;0;391.560
BRW;2014;8;4;18;7;0;391.730
BRW;2014;8;11;18;7;0;388.980
BRW;2014;8;11;18;10;0;388.730
BRW;2014;8;22;19;4;0;389.740
BRW;2014;8;22;19;5;0;389.370
BRW;2014;8;25;18;4;0;387.080
BRW;2014;8;25;18;4;0;387.060
BRW;2014;9;5;18;8;0;388.120
BRW;2014;9;5;18;9;0;388.240
BRW;2014;9;9;18;4;0;388.570
BRW;2014;9;9;18;6;0;388.670
BRW;2014;9;15;16;7;0;389.630
BRW;2014;9;15;16;8;0;389.580
BRW;2014;9;26;18;7;0;392.680
BRW;2014;9;26;18;8;0;392.860
BRW;2014;10;3;18;2;0;392.690
BRW;2014;10;3;18;2;0;392.890
BRW;2014;10;10;18;3;0;393.950
BRW;2014;10;10;18;3;0;393.920
BRW;2014;10;13;19;3;0;393.380
BRW;2014;10;13;19;4;0;393.430
BRW;2014;10;20;18;5;0;396.640
BRW;2014;10;20;18;5;0;396.650
BRW;2014;10;31;18;4;0;396.820
BRW;2014;10;31;18;5;0;396.740
BRW;2014;11;3;19;8;0;398.470
BRW;2014;11;3;19;9;0;398.420
BRW;2014;11;14;19;4;0;402.580
BRW;2014;11;14;19;5;0;402.550
BRW;2014;11;17;19;2;0;402.860
BRW;2014;11;17;19;3;0;402.700
BRW;2014;11;24;21;3;0;402.990
BRW;2014;11;24;21;4;0;403.080
BRW;2014;12;1;19;2;0;404.880
BRW;2014;12;1;19;3;0;373.630
BRW;2014;12;8;20;9;0;404.140
BRW;2014;12;8;20;10;0;404.070
BRW;2014;12;15;21;4;0;408.630
BRW;2014;12;15;21;5;0;406.170
BRW;2014;12;24;21;13;0;403.850
BRW;2014;12;24;21;15;0;403.880
BRW;2014;12;30;21;3;0;403.910
BRW;2014;12;30;21;5;0;403.940
BRW;2015;1;6;23;4;0;405.230
BRW;2015;1;6;23;4;0;405.230
BRW;2015;1;12;19;2;0;406.570
BRW;2015;1;12;19;3;0;406.540
BRW;2015;1;19;21;15;0;405.380
BRW;2015;1;19;21;16;0;405.230
BRW;2015;1;30;19;11;0;406.500
BRW;2015;1;30;19;12;0;405.960
BRW;2015;2;5;19;4;0;410.410
BRW;2015;2;5;19;4;0;410.630
BRW;2015;2;11;19;1;0;408.670
BRW;2015;2;11;19;2;0;408.740
BRW;2015;2;16;19;3;0;406.380
BRW;2015;2;16;19;4;0;406.460
BRW;2015;2;23;19;2;0;407.700
BRW;2015;2;23;19;3;0;407.680
BRW;2015;3;2;19;15;0;407.310
BRW;2015;3;2;19;15;0;407.360
BRW;2015;3;13;18;3;0;409.430
BRW;2015;3;13;18;4;0;407.740
BRW;2015;3;16;18;4;0;406.690
BRW;2015;3;16;18;5;0;406.680
BRW;2015;3;24;22;2;0;407.220
BRW;2015;3;24;22;3;0;407.230
BRW;2015;3;30;18;9;0;407.380
BRW;2015;3;30;18;10;0;407.390
BRW;2015;4;6;18;3;0;407.230
BRW;2015;4;6;18;5;0;407.220
BRW;2015;4;14;18;1;0;407.210
BRW;2015;4;14;18;2;0;407.410
BRW;2015;4;20;18;11;0;408.050
BRW;2015;4;20;18;12;0;407.910
BRW;2015;4;30;18;4;0;407.300
BRW;2015;4;30;18;4;0;407.300
BRW;2015;5;6;18;2;0;407.220
BRW;2015;5;6;18;2;0;407.290
BRW;2015;5;13;21;1;0;407.360
BRW;2015;5;13;21;2;0;407.540
BRW;2015;5;18;23;3;0;408.560
BRW;2015;5;18;23;4;0;408.570
BRW;2015;5;27;23;12;0;406.550
BRW;2015;5;27;23;13;0;406.430
BRW;2015;6;4;17;10;0;406.090
BRW;2015;6;4;17;11;0;406.020
BRW;2015;6;12;19;11;0;405.470
BRW;2015;6;12;19;13;0;405.370
BRW;2015;6;19;18;1;0;400.670
BRW;2015;6;19;18;2;0;399.890
BRW;2015;6;26;18;4;0;402.520
BRW;2015;6;26;18;5;0;402.570
BRW;2015;6;29;20;2;0;397.640
BRW;2015;6;29;20;2;0;398.110
BRW;2015;7;6;18;3;0;412.260
BRW;2015;7;6;18;5;0;397.400
BRW;2015;7;13;18;4;0;395.600
BRW;2015;7;13;18;5;0;395.230
BRW;2015;7;21;22;3;0;390.260
BRW;2015;7;21;22;4;0;389.430
BRW;2015;7;29;22;4;0;390.810
BRW;2015;7;29;22;4;0;391.410
BRW;2015;8;6;18;1;0;391.370
BRW;2015;8;6;18;2;0;390.650
BRW;2015;8;11;19;3;0;392.150
BRW;2015;8;11;19;5;0;392.200
BRW;2015;8;17;18;8;0;390.700
BRW;2015;8;17;18;10;0;390.930
BRW;2015;8;24;18;20;0;389.690
BRW;2015;8;24;18;23;0;389.700
BRW;2015;9;2;22;5;0;391.590
BRW;2015;9;2;22;5;0;391.410
BRW;2015;9;9;19;3;0;391.530
BRW;2015;9;9;19;5;0;391.640
BRW;2015;9;14;22;5;0;392.430
BRW;2015;9;14;22;6;0;392.340
BRW;2015;9;21;19;5;0;392.400
BRW;2015;9;21;19;6;0;392.440
BRW;2015;10;2;18;6;0;399.260
BRW;2015;10;2;18;8;0;399.710
BRW;2015;10;5;18;4;0;396.620
BRW;2015;10;5;18;6;0;396.740
BRW;2015;10;12;19;8;0;398.180
BRW;2015;10;12;19;9;0;398.190
BRW;2015;10;19;19;5;0;397.190
BRW;2015;10;19;19;6;0;397.480
BRW;2015;10;28;1;4;0;398.410
BRW;2015;10;28;1;6;0;398.490
BRW;2015;11;2;20;5;0;400.720
BRW;2015;11;2;20;6;0;400.790
BRW;2015;11;9;19;6;0;406.940
BRW;2015;11;9;19;8;0;406.940
BRW;2015;11;17;2;6;0;402.940
BRW;2015;11;17;2;7;0;402.880
BRW;2015;11;24;0;4;0;404.980
BRW;2015;11;24;0;5;0;405.070
BRW;2015;11;30;20;7;0;405.900
BRW;2015;11;30;20;9;0;405.690
BRW;2015;12;7;19;9;0;408.830
BRW;2015;12;7;19;10;0;408.780
BRW;2015;12;14;19;11;0;407.510
BRW;2015;12;14;19;13;0;407.400
BRW;2015;12;23;0;10;0;406.390
BRW;2015;12;23;0;11;0;406.300
BRW;2015;12;31;1;8;0;409.880
BRW;2015;12;31;1;11;0;409.870
BRW;2016;1;4;19;10;0;410.310
BRW;2016;1;4;19;12;0;410.390
BRW;2016;1;11;19;5;0;407.020
BRW;2016;1;11;19;5;0;407.130
BRW;2016;1;22;19;15;0;410.400
BRW;2016;1;22;19;15;0;410.270
BRW;2016;1;25;19;9;0;409.280
BRW;2016;1;25;19;10;0;409.270
BRW;2016;2;1;19;2;0;408.840
BRW;2016;2;1;19;2;0;408.750
BRW;2016;2;8;20;11;0;408.230
BRW;2016;2;15;21;13;0;408.080
BRW;2016;2;15;21;13;0;408.030
BRW;2016;2;22;19;6;0;409.000
BRW;2016;2;22;19;6;0;408.860
BRW;2016;2;29;21;4;0;408.880
BRW;2016;2;29;21;5;0;408.790
BRW;2016;3;7;19;5;0;408.440
BRW;2016;3;7;19;6;0;408.570
BRW;2016;3;17;20;4;0;409.020
BRW;2016;3;17;20;6;0;409.100
BRW;2016;3;21;19;4;0;409.260
BRW;2016;3;21;19;6;0;409.360
BRW;2016;4;1;18;1;0;409.800
BRW;2016;4;1;18;2;0;409.860
BRW;2016;4;4;18;12;0;410.080
BRW;2016;4;4;18;12;0;410.420
BRW;2016;4;11;20;4;0;409.440
BRW;2016;4;11;20;5;0;409.590
BRW;2016;4;18;18;0;0;409.510
BRW;2016;4;18;18;2;0;409.730
BRW;2016;4;26;18;0;0;410.260
BRW;2016;4;26;18;1;0;410.250
BRW;2016;5;2;18;5;0;409.810
BRW;2016;5;2;18;6;0;409.930
BRW;2016;5;9;19;1;0;409.610
BRW;2016;5;9;19;1;0;409.590
BRW;2016;5;16;18;1;0;409.590
BRW;2016;5;16;18;2;0;409.450
BRW;2016;5;23;18;1;0;408.600
BRW;2016;5;23;18;3;0;408.550
BRW;2016;6;3;19;11;0;408.890
BRW;2016;6;3;19;13;0;409.110
BRW;2016;6;10;19;9;0;409.000
BRW;2016;6;10;19;19;0;409.000
BRW;2016;6;16;21;20;0;407.550
BRW;2016;6;16;21;22;0;407.490
BRW;2016;6;23;0;2;0;406.480
BRW;2016;6;23;0;5;0;406.370
BRW;2016;6;30;18;2;0;404.620
BRW;2016;6;30;18;2;0;404.500
BRW;2016;7;6;18;6;0;400.140
BRW;2016;7;6;18;6;0;400.090
BRW;2016;7;15;19;1;0;396.170
BRW;2016;7;15;19;2;0;396.140
BRW;2016;7;21;18;4;0;396.800
BRW;2016;7;21;18;5;0;397.270
BRW;2016;7;25;19;7;0;395.320
BRW;2016;7;25;19;10;0;395.280
BRW;2016;8;4;18;10;0;395.020
BRW;2016;8;4;18;11;0;394.390
BRW;2016;8;10;23;42;0;392.920
BRW;2016;8;11;0;3;0;393.060
BRW;2016;8;19;20;8;0;392.420
BRW;2016;8;19;20;8;0;392.320
BRW;2016;8;23;18;5;0;392.750
BRW;2016;8;23;18;17;0;392.730
BRW;2016;8;29;19;2;0;392.350
BRW;2016;8;29;19;5;0;392.380
BRW;2016;9;9;18;0;0;395.470
BRW;2016;9;9;18;2;0;395.940
BRW;2016;9;12;18;4;0;394.390
BRW;2016;9;12;18;4;0;394.370
BRW;2016;9;22;0;21;0;400.570
BRW;2016;9;22;0;25;0;400.600
BRW;2016;9;30;18;1;0;404.500
BRW;2016;9;30;18;3;0;404.500
BRW;2016;10;7;18;3;0;402.790
BRW;2016;10;7;18;4;0;402.730
BRW;2016;10;11;18;21;0;404.190
BRW;2016;10;11;18;22;0;404.250
BRW;2016;10;21;19;3;0;402.180
BRW;2016;10;21;19;4;0;402.030
BRW;2016;10;28;18;1;0;407.690
BRW;2016;10;28;18;3;0;407.690
